Country,Month,Year,Events,Fatalities
Sierra Leone,December,2020,0,0
Sierra Leone,January,2021,2,0
Sierra Leone,February,2021,2,1
Sierra Leone,March,2021,1,0
Sierra Leone,April,2021,1,0
Sierra Leone,May,2021,1,0
Sierra Leone,June,2021,0,0
Sierra Leone,July,2021,1,0
Sierra Leone,August,2021,0,0
Sierra Leone,September,2021,0,0
Sierra Leone,October,2021,1,0
Sierra Leone,November,2021,1,0
Sierra Leone,December,2021,0,0
Sierra Leone,January,2022,1,0
Sierra Leone,February,2022,0,0
Sierra Leone,March,2022,0,0
Sierra Leone,April,2022,0,0
Sierra Leone,May,2022,0,0
Sierra Leone,June,2022,2,1
Sierra Leone,July,2022,4,3
Sierra Leone,August,2022,3,2
Sierra Leone,September,2022,1,1
Sierra Leone,October,2022,0,0
Sierra Leone,November,2022,0,0
Sierra Leone,December,2022,0,0
Sierra Leone,January,2023,0,0
Sierra Leone,February,2023,5,2
Sierra Leone,March,2023,0,0
Sierra Leone,April,2023,3,1
Sierra Leone,May,2023,9,0
Sierra Leone,June,2023,8,1
Sierra Leone,July,2023,0,0
Sierra Leone,August,2023,2,2
Sierra Leone,September,2023,1,2
Sierra Leone,October,2023,0,0
Sierra Leone,November,2023,6,1
Sierra Leone,December,2023,1,1
Sierra Leone,January,2024,0,0
Sierra Leone,February,2024,2,1
Sierra Leone,March,2024,1,1
Sierra Leone,April,2024,0,0
Sierra Leone,May,2024,1,0
Sierra Leone,June,2024,0,0
Sierra Leone,July,2024,0,0
Sierra Leone,August,2024,0,0
Sierra Leone,September,2024,0,0
Sierra Leone,October,2024,0,0
Sierra Leone,November,2024,2,2
Sierra Leone,December,2024,0,0
Sierra Leone,January,2025,1,0
Sierra Leone,February,2025,2,4
Sierra Leone,March,2025,0,0
Sierra Leone,April,2025,1,0
Sierra Leone,May,2025,1,1
Sierra Leone,June,2025,0,0
Sierra Leone,July,2025,0,0
Sierra Leone,August,2025,2,1
Sierra Leone,September,2025,0,0
Sierra Leone,October,2025,0,0
Sierra Leone,November,2025,0,0
Sierra Leone,December,2025,0,0
Sierra Leone,January,2026,1,0
Sierra Leone,February,2026,0,0
Sierra Leone,March,2026,0,0
Sierra Leone,April,2026,1,0
