Country,Admin1,Admin2,ISO3,Admin2 Pcode,Admin1 Pcode,Month,Year,Events,Fatalities
Syria,Dara,Dara,SYR,SY1200,SY12,June,2017,89,174
Syria,Hama,As Suqaylabiyah,SYR,SY0502,SY05,June,2017,0,0
Syria,Homs,Al Makhrim,SYR,SY0406,SY04,June,2017,3,2
Syria,Lattakia,Al Qardaha,SYR,SY0604,SY06,June,2017,0,0
Syria,Lattakia,Lattakia,SYR,SY0600,SY06,June,2017,0,0
Syria,Rural Damascus,Darayya,SYR,SY0309,SY03,June,2017,0,0
Syria,Tartous,Banyas,SYR,SY1002,SY10,June,2017,0,0
Syria,Tartous,Safita,SYR,SY1003,SY10,June,2017,0,0
Syria,Tartous,Tartous,SYR,SY1000,SY10,June,2017,0,0
Syria,Aleppo,Afrin,SYR,SY0203,SY02,June,2017,0,0
Syria,Dara,As Sanamayn,SYR,SY1202,SY12,June,2017,7,19
Syria,Dara,Izra,SYR,SY1203,SY12,June,2017,5,3
Syria,Aleppo,Al Bab,SYR,SY0202,SY02,June,2017,3,1
Syria,Aleppo,As Safira,SYR,SY0207,SY02,June,2017,1,10
Syria,Hama,Masyaf,SYR,SY0504,SY05,June,2017,0,0
Syria,Homs,Homs,SYR,SY0401,SY04,June,2017,15,8
Syria,Homs,Tadmor,SYR,SY0405,SY04,June,2017,3,1
Syria,Idleb,Ariha,SYR,SY0705,SY07,June,2017,1,1
Syria,Lattakia,Al Haffa,SYR,SY0603,SY06,June,2017,0,0
Syria,Lattakia,Jablah,SYR,SY0602,SY06,June,2017,0,0
Syria,Rural Damascus,Al Qutayfah,SYR,SY0303,SY03,June,2017,1,0
Syria,Rural Damascus,Rural Damascus,SYR,SY0301,SY03,June,2017,12,16
Syria,Tartous,Sheikh Badr,SYR,SY1005,SY10,June,2017,0,0
