"year","ISO","ISO_No","Country_N","Adm_N","GID_1","HASC","PWC_Lat","PWC_Lon","Pop","Density","Area","PWD_A","PWD_G","PWD_M","PWD_D1","PWD_D2","PWD_D3","PWD_D4","PWD_D5","PWD_D6","PWD_D7","PWD_D8","PWD_D9","PWD_D10"
"2000","ITA","380","Italy","Liguria","ITA.9_1","NA","44.270206451416","8.84397888183594","1570235","288.4","5445.0","15294.9","6531.3","8186.5","943.9","1859.2","3204.3","5241.9","8186.5","12651.3","18497.6","26267.8","39189.1","146357.8"
"2000","ITA","380","Italy","Lombardia","ITA.10_1","NA","45.5505599975586","9.43924236297607","8957000","386.6","23167.8","9123.2","5006.8","4922.2","1550.0","2453.2","3245.1","4022.6","4922.2","6169.0","8315.9","12507.4","21893.5","211902.3"
"2000","ITA","380","Italy","Marche","ITA.11_1","NA","43.4200019836426","13.3108224868774","1459918","150.9","9673.1","6132.7","2798.2","4332.5","160.4","1368.8","2316.6","3270.9","4332.5","5510.1","6979.8","9053.4","13820.4","64761.0"
"2000","ITA","380","Italy","Molise","ITA.12_1","NA","41.6804161071777","14.6206073760986","320968","72.6","4418.5","6177.6","2843.0","4481.5","207.9","1422.0","2314.0","3349.0","4481.5","5662.3","7153.4","9149.7","13256.2","56508.5"
"2000","ITA","380","Italy","Piemonte","ITA.13_1","NA","45.0953559875488","7.92695665359497","4194805","167.4","25053.9","9657.1","3985.5","4482.6","761.6","1469.1","2214.4","3151.6","4482.6","6570.0","10080.7","15729.4","26275.6","127474.0"
"2000","ITA","380","Italy","Sardegna","ITA.14_1","NA","39.9027099609375","8.95837688446045","1629308","67.8","24017.3","7642.3","4315.9","5197.3","1201.2","2497.5","3472.5","4316.3","5197.3","6324.8","7920.2","10885.9","16528.4","81727.4"
"2000","ITA","380","Italy","Sicily","ITA.15_1","NA","37.6738052368164","14.2228584289551","4959922","192.8","25719.7","12528.3","7124.8","9148.1","1543.7","3505.3","5338.5","7149.6","9148.1","11452.3","14520.1","18954.8","26821.3","185178.1"
"2000","ITA","380","Italy","Toscana","ITA.16_1","NA","43.6450729370117","10.9461936950684","3476236","151.6","22924.8","7375.7","3532.7","4745.6","596.4","1670.2","2588.2","3585.0","4745.6","6179.8","8199.1","11231.2","17048.5","103087.8"
"2000","ITA","380","Italy","Trentino-Alto Adige","ITA.17_1","NA","46.3381195068359","11.2510118484497","929407","68.9","13485.5","6001.2","2964.7","4012.2","463.0","1511.0","2251.2","3060.8","4012.2","5056.8","6490.2","8649.2","13945.8","59139.9"
"2000","ITA","380","Italy","Umbria","ITA.18_1","NA","42.953857421875","12.475546836853","818934","98.6","8306.8","4592.4","2010.0","2940.3","129.5","949.6","1582.1","2202.6","2940.3","3818.9","5031.4","6949.7","10572.8","53409.4"
"2000","ITA","380","Italy","Valle d'Aosta","ITA.19_1","NA","45.7292404174805","7.41758108139038","118614","37.0","3206.7","5379.8","2757.2","2942.9","917.8","1461.8","1913.3","2361.6","2942.9","3511.0","4465.3","7186.8","14311.6","45574.9"
"2000","ITA","380","Italy","Veneto","ITA.20_1","NA","45.5376052856445","11.8001327514648","4490090","255.1","17603.6","4578.0","2290.4","2838.5","481.9","1131.6","1653.6","2219.9","2838.5","3573.7","4502.2","6211.6","10460.0","78119.9"
"2000","CIV","384","CÃ´te d'Ivoire","Abidjan","CIV.1_1","CI.AB","5.35745239257812","-4.02234888076782","3388162","1732.7","1955.5","12522.7","8340.9","12265.1","2149.9","4238.3","6803.4","9080.3","12265.1","14279.6","17010.0","20286.5","22638.1","43547.1"
"2000","CIV","384","CÃ´te d'Ivoire","Bas-Sassandra","CIV.2_1","CI.BA","5.38028621673584","-6.60647487640381","1591079","57.5","27673.3","279.3","97.1","70.5","29.1","41.4","50.6","59.6","70.5","86.7","120.7","204.9","722.9","4482.6"
"2000","CIV","384","CÃ´te d'Ivoire","Comoé","CIV.3_1","CI.CM","5.97265005111694","-3.3548150062561","993069","70.1","14160.9","261.2","122.5","108.2","31.6","44.4","55.8","73.1","108.2","150.2","212.4","321.9","699.4","2917.7"
"2000","CIV","384","CÃ´te d'Ivoire","Denguélé","CIV.4_1","CI.DE","9.66294860839844","-7.37493562698364","219304","10.3","21281.3","84.6","17.9","12.6","5.2","7.0","8.7","10.4","12.6","15.8","20.1","30.2","134.3","1587.0"
"2000","CIV","384","CÃ´te d'Ivoire","Gôh-Djiboua","CIV.5_1","CI.GD","6.00518608093262","-5.63715267181396","1120018","71.1","15743.1","178.2","99.1","76.4","37.8","44.7","52.3","63.3","76.4","99.0","140.7","203.9","395.6","2046.5"
"2000","CIV","384","CÃ´te d'Ivoire","Lacs","CIV.6_1","CI.LA","6.92245626449585","-4.46046733856201","933222","35.7","26134.3","104.2","54.8","43.2","16.5","21.8","27.3","34.0","43.2","58.7","88.1","143.0","267.3","1388.2"
"2000","CIV","384","CÃ´te d'Ivoire","Lagunes","CIV.7_1","CI.LN","5.82590913772583","-4.32273626327515","1178256","60.3","19548.0","191.4","98.0","77.2","28.2","37.1","46.8","57.8","77.2","113.6","173.6","277.4","493.8","2655.1"
"2000","CIV","384","CÃ´te d'Ivoire","Montagnes","CIV.8_1","CI.MN","7.03749418258667","-7.6796441078186","1619344","53.3","30371.0","224.7","94.6","77.4","26.3","36.9","47.7","60.4","77.4","103.5","151.6","230.3","465.2","3776.1"
"2000","CIV","384","CÃ´te d'Ivoire","Sassandra-Marahoué","CIV.9_1","CI.SM","6.94300746917725","-6.32828283309937","1670978","69.4","24091.5","290.7","114.7","87.0","33.2","45.6","56.7","70.3","87.0","111.4","157.2","275.3","669.0","3959.0"
"2000","CIV","384","CÃ´te d'Ivoire","Savanes","CIV.10_1","CI.SV","9.65396976470947","-5.75098943710327","1033142","25.6","40400.2","330.5","64.3","38.5","12.2","17.0","21.6","28.2","38.5","56.1","105.8","293.5","1273.3","3766.8"
"2000","CIV","384","CÃ´te d'Ivoire","Vallée du Bandama","CIV.11_1","CI.VB","7.88814640045166","-5.07953643798828","1125942","40.8","27602.6","890.7","172.8","118.9","14.4","24.8","39.3","66.8","118.9","258.9","598.8","2268.6","3095.0","4755.4"
"2000","CIV","384","CÃ´te d'Ivoire","Woroba","CIV.12_1","CI.WB","8.29418849945068","-6.66193914413452","576937","18.2","31638.1","59.9","25.9","20.9","9.9","12.6","15.3","18.0","20.9","24.1","29.4","41.1","102.8","1395.6"
"2000","CIV","384","CÃ´te d'Ivoire","Yamoussoukro","CIV.13_1","CI.YM","6.82979726791382","-5.28432941436768","265601","130.7","2032.0","616.6","307.9","303.2","53.4","83.1","144.5","202.0","303.2","502.4","920.5","1340.3","1558.0","2603.9"
"2000","CIV","384","CÃ´te d'Ivoire","Zanzan","CIV.14_1","CI.ZA","8.25796985626221","-3.14744329452515","739599","19.4","38124.0","113.5","40.2","31.6","12.3","16.8","20.7","25.3","31.6","41.1","53.3","79.7","186.2","2780.7"
"2000","JAM","388","Jamaica","Clarendon","JAM.1_1","JM.CL","17.9640617370605","-77.2662506103516","241317","199.4","1210.2","541.2","338.5","334.9","81.1","126.0","172.7","231.1","334.9","507.2","746.9","1063.0","1353.4","1770.0"
"2000","JAM","388","Jamaica","Hanover","JAM.2_1","JM.HA","18.4035301208496","-78.1417388916016","68230","148.2","460.3","381.5","234.5","205.4","64.9","88.0","115.9","155.6","205.4","299.0","467.7","739.9","1032.6","1440.3"
"2000","JAM","388","Jamaica","Kingston","JAM.3_1","JM.KI","17.9709796905518","-76.773078918457","98730","7322.2","13.5","7541.7","7444.0","7882.3","6072.6","6776.8","7227.8","7623.5","7882.3","8060.9","8284.8","8442.6","8580.2","8937.4"
"2000","JAM","388","Jamaica","Manchester","JAM.4_1","JM.MA","18.0473346710205","-77.5089263916016","189384","230.0","823.3","554.2","375.4","418.4","88.5","153.7","229.9","312.0","418.4","528.7","727.9","1016.3","1284.0","1685.0"
"2000","JAM","388","Jamaica","Portland","JAM.5_1","JM.PO","18.1499557495117","-76.5013427734375","81777","97.5","838.9","366.0","185.7","182.7","39.3","51.6","72.4","116.2","182.7","284.9","416.8","594.8","1140.8","1614.3"
"2000","JAM","388","Jamaica","Saint Andrew","JAM.6_1","JM.SD","18.0207920074463","-76.785270690918","566070","1280.7","442.0","2856.7","2214.4","3311.8","518.6","1127.0","2009.6","2849.8","3311.8","3697.4","4020.8","4239.5","4410.0","8822.3"
"2000","JAM","388","Jamaica","Saint Ann","JAM.7_1","JM.SN","18.3737316131592","-77.2509536743164","169782","138.1","1229.4","454.1","257.2","236.6","51.5","89.5","130.0","171.9","236.6","351.2","633.3","933.2","1195.7","1652.3"
"2000","JAM","388","Jamaica","Saint Catherine","JAM.8_1","JM.SC","18.0194721221924","-76.9880218505859","489389","408.1","1199.2","1066.5","747.3","1041.7","164.3","302.3","485.5","726.6","1041.7","1350.7","1610.7","1818.6","2011.5","2444.8"
"2000","JAM","388","Jamaica","Saint Elizabeth","JAM.9_1","JM.SE","18.012523651123","-77.7205581665039","149169","123.8","1204.8","263.6","179.5","176.9","56.4","81.5","109.1","141.1","176.9","215.1","277.6","374.3","686.1","1143.2"
"2000","JAM","388","Jamaica","Saint James","JAM.10_1","JM.SJ","18.4559898376465","-77.873649597168","178021","297.9","597.6","969.2","632.0","1016.2","115.0","203.4","366.9","683.1","1016.2","1269.3","1515.9","1694.8","1813.3","2273.3"
"2000","JAM","388","Jamaica","Saint Mary","JAM.11_1","JM.SM","18.3191547393799","-76.9006042480469","113647","179.6","632.7","443.9","282.9","274.3","75.5","109.6","152.7","199.6","274.3","383.6","540.2","783.1","1105.4","1792.4"
"2000","JAM","388","Jamaica","Saint Thomas","JAM.12_1","JM.ST","17.9203186035156","-76.448486328125","93339","125.3","744.8","367.6","221.4","231.5","48.0","74.2","106.3","160.2","231.5","349.0","515.0","652.3","880.2","1472.4"
"2000","JAM","388","Jamaica","Trelawny","JAM.13_1","JM.TR","18.4102382659912","-77.5940246582031","74424","83.9","886.6","274.6","166.2","177.2","36.9","68.4","99.2","135.4","177.2","227.2","324.6","518.0","687.9","1163.8"
"2000","JAM","388","Jamaica","Westmoreland","JAM.14_1","JM.WE","18.2533206939697","-78.1345367431641","141412","178.2","793.6","445.7","282.6","287.3","71.0","112.7","155.4","208.4","287.3","384.6","490.8","729.4","1170.7","1799.8"
"2000","JPN","392","Japan","Aichi","JPN.1_1","JP.AI","35.084903717041","136.999099731445","7098073","1377.3","5153.7","4470.2","3071.2","3387.8","921.6","1425.1","1996.8","2674.7","3387.8","4348.8","5573.0","7795.8","10323.1","14055.8"
"2000","JPN","392","Japan","Akita","JPN.2_1","JP.AK","39.7054786682129","140.280654907227","1209391","104.5","11576.5","864.7","324.6","321.5","48.4","90.8","144.4","212.3","321.5","471.3","743.2","1295.8","2524.1","8643.3"
"2000","JPN","392","Japan","Aomori","JPN.3_1","JP.AO","40.7117576599121","140.911895751953","1505957","157.3","9571.5","1482.4","573.5","594.7","70.5","145.9","258.5","408.0","594.7","912.8","1470.6","2695.6","4677.4","8467.3"
"2000","JPN","392","Japan","Chiba","JPN.4_1","JP.CH","35.6712532043457","140.095687866211","5554616","1101.6","5042.1","4842.9","2793.0","3564.7","463.1","945.3","1597.0","2417.0","3564.7","5056.1","6743.5","8670.9","11288.8","18187.5"
"2000","JPN","392","Japan","Ehime","JPN.5_1","JP.EH","33.7893333435059","132.870376586914","1506866","258.9","5819.9","2270.9","973.2","1193.6","107.5","243.8","525.9","824.5","1193.6","1676.6","2393.2","3833.9","6341.2","11821.0"
"2000","JPN","392","Japan","Fukui","JPN.6_1","JP.FI","35.9534492492676","136.175628662109","839071","198.3","4231.6","1154.3","592.9","729.1","91.2","186.1","355.9","549.9","729.1","948.9","1235.2","1778.8","2944.6","7373.6"
"2000","JPN","392","Japan","Fukuoka","JPN.7_1","JP.FO","33.5981330871582","130.578323364258","5011475","997.8","5022.7","4277.5","2406.5","2566.4","520.3","897.8","1270.6","1774.0","2566.4","3655.0","5252.7","7806.9","11604.3","17067.0"
"2000","JPN","392","Japan","Fukushima","JPN.8_1","JP.FS","37.4163284301758","140.461456298828","2153094","158.4","13590.2","1322.2","569.3","645.1","74.7","163.0","262.9","433.2","645.1","968.8","1446.7","2273.6","3828.9","9819.6"
"2000","JPN","392","Japan","Gifu","JPN.9_1","JP.GF","35.4706420898438","136.895721435547","2144711","203.0","10566.2","1622.7","883.9","1206.9","110.0","389.6","664.1","919.5","1206.9","1497.4","1874.8","2634.6","3739.0","8301.4"
"2000","JPN","392","Japan","Gunma","JPN.10_1","JP.GM","36.3624420166016","139.137847900391","2053963","323.9","6340.8","1820.1","1139.5","1305.1","264.8","631.5","880.7","1081.9","1305.1","1639.2","2264.7","3001.5","3960.1","7680.5"
"2000","JPN","392","Japan","Hiroshima","JPN.11_1","JP.HS","34.4376907348633","132.726959228516","2883190","340.2","8474.3","2312.7","1215.9","1647.5","159.4","405.8","749.1","1186.5","1647.5","2219.4","2884.3","4015.3","5589.5","12800.6"
"2000","JPN","392","Japan","Hokkaido","JPN.12_1","JP.HK","43.0822525024414","141.891586303711","5750892","74.1","77578.5","3032.2","931.3","1490.5","43.0","166.0","427.7","858.7","1490.5","2402.9","3860.6","5801.7","8938.8","13790.9"
"2000","JPN","392","Japan","Hyogo","JPN.13_1","JP.HG","34.7922592163086","135.066146850586","5622007","669.7","8394.5","4843.3","2630.8","3537.7","340.0","984.0","1704.9","2484.5","3537.7","4977.1","6574.0","9095.5","11647.5","16548.4"
"2000","JPN","392","Japan","Ibaraki","JPN.14_1","JP.IB","36.2155685424805","140.281524658203","2978110","507.7","5865.5","1354.0","905.9","954.8","261.1","401.9","562.5","749.9","954.8","1216.7","1583.8","2196.0","3142.3","7739.1"
"2000","JPN","392","Japan","Ishikawa","JPN.15_1","JP.IS","36.6281318664551","136.655242919922","1179428","277.6","4248.2","1929.8","921.1","1038.7","114.8","298.8","559.3","778.9","1038.7","1457.7","2091.3","3501.9","5031.8","9955.3"
"2000","JPN","392","Japan","Iwate","JPN.16_1","JP.IW","39.5074005126953","141.289962768555","1441458","94.7","15225.0","1154.7","363.2","381.8","39.2","72.4","127.6","225.8","381.8","621.1","1068.1","1896.7","3660.4","10554.4"
"2000","JPN","392","Japan","Kagawa","JPN.17_1","JP.KG","34.2683486938477","133.952987670898","993178","570.6","1740.5","1821.2","1136.8","1193.1","307.2","539.9","753.6","968.3","1193.1","1478.2","1905.5","2789.8","4292.7","8669.8"
"2000","JPN","392","Japan","Kagoshima","JPN.18_1","JP.KS","31.3380737304688","130.481475830078","1792149","193.8","9249.7","1613.8","578.0","567.8","74.1","122.7","199.1","333.8","567.8","962.6","1712.3","2762.5","4845.7","11405.7"
"2000","JPN","392","Japan","Kanagawa","JPN.19_1","JP.KN","35.4499855041504","139.511703491211","8481163","3560.9","2381.7","8159.2","6497.9","7624.8","2462.4","3713.7","4946.2","6238.6","7624.8","9041.1","10495.0","12414.4","15143.3","21361.5"
"2000","JPN","392","Japan","Kochi","JPN.20_1","JP.KC","33.4620971679688","133.459182739258","828334","117.4","7054.8","1736.3","624.0","904.1","45.3","114.2","268.7","568.1","904.1","1358.3","1996.4","3171.9","4897.9","11750.1"
"2000","JPN","392","Japan","Kumamoto","JPN.21_1","JP.KM","32.729076385498","130.676879882812","1874767","246.4","7608.0","1898.1","835.6","951.7","106.7","242.3","447.2","669.5","951.7","1322.2","1928.6","3128.4","5205.2","11571.3"
"2000","JPN","392","Japan","Kyoto","JPN.22_1","JP.KY","35.0169296264648","135.676422119141","2675817","579.7","4616.2","5278.7","2770.7","4207.0","303.8","989.6","1813.5","2652.3","4207.0","5995.9","7529.2","9799.7","12609.7","14841.2"
"2000","JPN","392","Japan","Mie","JPN.23_1","JP.ME","34.741039276123","136.51286315918","1867005","321.9","5799.2","1409.3","847.0","1025.1","153.1","370.4","606.5","824.9","1025.1","1253.1","1641.7","2215.6","3266.2","6396.5"
"2000","JPN","392","Japan","Miyagi","JPN.24_1","JP.MG","38.346794128418","140.958129882812","2371084","328.6","7216.7","2622.5","1186.0","1628.5","131.6","279.0","565.5","968.2","1628.5","2324.9","3420.7","5005.6","6802.2","12018.2"
"2000","JPN","392","Japan","Miyazaki","JPN.25_1","JP.MZ","32.0348358154297","131.353820800781","1169083","151.9","7696.6","1233.5","554.6","717.3","69.1","143.7","273.5","452.6","717.3","1059.8","1445.5","2012.9","3161.6","9237.3"
"2000","JPN","392","Japan","Nagano","JPN.26_1","JP.NN","36.2610397338867","138.115158081055","2243300","165.8","13532.5","1322.6","621.0","769.9","80.9","187.9","370.7","559.8","769.9","1022.1","1402.9","2088.6","3557.5","8810.9"
"2000","JPN","392","Japan","Naoasaki","JPN.27_1","JP.NS","32.9662704467773","129.828140258789","1531441","349.8","4377.6","1459.9","804.6","985.3","145.5","252.9","420.6","671.2","985.3","1368.5","1819.0","2381.8","3317.3","10668.6"
"2000","JPN","392","Japan","Nara","JPN.28_1","JP.NR","34.5841598510742","135.783203125","1416195","385.3","3676.0","3003.0","1960.4","2548.0","388.2","1062.0","1565.1","2061.9","2548.0","3263.0","4046.9","4864.9","5848.1","10359.4"
"2000","JPN","392","Japan","Niigata","JPN.29_1","JP.NI","37.6219787597656","138.897277832031","2490497","196.8","12652.4","1332.0","623.6","724.8","96.0","198.8","341.5","519.8","724.8","974.8","1340.1","1973.5","3330.0","10217.2"
"2000","JPN","392","Japan","Oita","JPN.30_1","JP.OT","33.2568969726562","131.527694702148","1217051","190.9","6376.6","1605.2","644.8","882.5","64.9","127.6","260.0","499.3","882.5","1338.8","1846.9","2654.8","4399.9","12850.5"
"2000","JPN","392","Japan","Okayama","JPN.31_1","JP.OY","34.6851806640625","133.854385375977","2003979","275.1","7284.7","1721.6","847.3","1073.1","103.6","282.1","552.5","811.8","1073.1","1317.5","1671.5","2662.0","4386.3","10223.5"
"2000","JPN","392","Japan","Okinawa","JPN.32_1","JP.ON","26.1596202850342","127.529411315918","1331102","546.7","2434.7","4305.2","2293.9","2875.2","325.5","914.1","1410.6","2079.8","2875.2","3986.7","5665.6","7435.5","10994.5","15804.2"
"2000","JPN","392","Japan","Osaka","JPN.33_1","JP.OS","34.6613807678223","135.531005859375","8759021","4586.2","1909.8","9779.5","7803.8","9493.8","2475.0","4714.6","6484.7","8065.0","9493.8","11029.8","12724.6","15060.0","17448.0","21766.9"
"2000","JPN","392","Japan","Saga","JPN.34_1","JP.SG","33.2873382568359","130.189376831055","905222","368.2","2458.4","1048.2","630.7","658.0","157.5","257.4","388.9","519.4","658.0","825.0","1042.3","1425.0","2476.6","6458.4"
"2000","JPN","392","Japan","Saitama","JPN.35_1","JP.ST","35.9260101318359","139.577453613281","7012050","1853.9","3782.4","5516.8","3957.5","4958.4","1037.5","1842.6","2643.4","3763.2","4958.4","6199.6","7683.3","9462.3","10830.0","16366.6"
"2000","JPN","392","Japan","Shiga","JPN.36_1","JP.SH","35.1206283569336","136.073486328125","1342443","400.8","3349.6","1680.2","998.8","1119.5","218.6","419.3","623.5","846.4","1119.5","1495.8","1996.2","2818.3","4053.1","9710.2"
"2000","JPN","392","Japan","Shimane","JPN.37_1","JP.SM","35.2765121459961","132.754028320312","807250","121.6","6641.0","5671.0","449.6","451.1","43.6","81.0","144.5","269.0","451.1","717.6","1087.5","1696.9","3390.9","149055.2"
"2000","JPN","392","Japan","Shizuoka","JPN.38_1","JP.SZ","34.9201927185059","138.32502746582","3837347","477.9","8028.8","2337.3","1446.9","1706.5","316.3","664.6","966.1","1282.7","1706.5","2283.1","3022.2","4140.9","5445.9","8290.0"
"2000","JPN","392","Japan","Tochigi","JPN.39_1","JP.TC","36.5355224609375","139.832382202148","2037281","319.6","6375.2","1585.2","845.1","895.4","156.4","310.8","474.8","669.5","895.4","1216.4","1840.1","2775.2","4042.1","7593.7"
"2000","JPN","392","Japan","Tokushima","JPN.40_1","JP.TS","34.0467720031738","134.452438354492","834760","203.1","4110.8","1555.2","821.8","1136.1","104.5","290.8","518.4","819.8","1136.1","1476.3","1976.3","2669.6","3695.0","7060.9"
"2000","JPN","392","Japan","Tokyo","JPN.41_1","JP.TK","35.6912040710449","139.643615722656","12268787","6821.9","1798.5","13304.2","11473.9","13831.7","5026.6","7528.3","9760.4","11829.3","13831.7","15698.5","17272.4","18837.1","20551.1","28008.5"
"2000","JPN","392","Japan","Tottori","JPN.42_1","JP.TT","35.4444274902344","133.832489013672","587797","169.2","3474.6","1581.1","604.6","751.5","70.2","138.6","248.4","405.9","751.5","1159.8","1669.5","2517.6","4621.8","13393.1"
"2000","JPN","392","Japan","Toyama","JPN.43_1","JP.TY","36.7110137939453","137.163909912109","1129732","265.7","4252.5","1246.7","767.6","879.3","173.1","406.7","587.5","733.9","879.3","1045.8","1295.5","1820.1","2873.2","7534.5"
"2000","JPN","392","Japan","Wakayama","JPN.44_1","JP.WK","34.0920562744141","135.325775146484","1063238","227.6","4671.9","1886.8","915.0","1131.9","107.1","331.9","570.5","833.7","1131.9","1493.8","2073.7","3237.4","5218.3","9384.5"
"2000","JPN","392","Japan","Yamagata","JPN.45_1","JP.YT","38.4159812927246","140.164489746094","1265115","135.4","9342.6","1112.9","464.2","507.1","62.9","139.2","225.4","357.7","507.1","709.9","1079.3","1750.1","3113.8","7756.6"
"2000","JPN","392","Japan","Yamaguchi","JPN.46_1","JP.YC","34.082763671875","131.506561279297","1546820","250.1","6183.9","1269.6","670.2","901.5","91.7","203.0","375.9","597.2","901.5","1217.5","1603.4","2102.4","2928.0","8489.0"
"2000","JPN","392","Japan","Yamanashi","JPN.47_1","JP.YN","35.626880645752","138.619781494141","908835","204.4","4447.4","1599.2","777.7","930.0","104.4","257.7","513.3","714.9","930.0","1210.5","1636.4","2582.5","4469.6","8730.4"
"2000","KAZ","398","Kazakhstan","Almaty","KAZ.1_1","KZ.AA","43.7214088439941","77.5562286376953","2701744","12.9","209278.7","1846.7","279.3","342.5","4.8","10.2","84.4","187.4","342.5","2909.6","3969.5","4351.7","4657.6","5306.6"
"2000","KAZ","398","Kazakhstan","Aqmola","KAZ.2_1","KZ.AM","51.827522277832","70.3942718505859","1155062","8.0","144266.6","165.3","51.4","84.3","2.4","5.9","21.6","54.2","84.3","122.2","188.9","313.2","539.2","727.4"
"2000","KAZ","398","Kazakhstan","Aqtöbe","KAZ.3_1","KZ.AT","49.7859573364258","57.5386619567871","680866","2.3","298796.1","189.6","26.2","52.0","0.7","1.4","2.9","9.0","52.0","134.7","223.4","383.5","679.0","922.5"
"2000","KAZ","398","Kazakhstan","Atyrau","KAZ.4_1","KZ.AR","47.1793098449707","51.9489288330078","498218","4.4","112024.7","317.2","60.7","100.7","1.5","5.1","17.9","47.9","100.7","185.7","323.8","668.2","1164.6","1469.5"
"2000","KAZ","398","Kazakhstan","East Kazakhstan","KAZ.5_1","KZ.EK","49.4865684509277","81.9599304199219","1499788","5.5","272813.8","177.2","34.6","49.9","1.8","3.4","5.4","14.1","49.9","101.0","190.5","336.9","596.9","1004.1"
"2000","KAZ","398","Kazakhstan","Mangghystau","KAZ.6_1","KZ.MG","43.7102317810059","52.3548431396484","324968","2.1","158069.5","224.6","25.6","34.4","0.7","1.0","1.8","6.0","34.4","198.1","371.6","538.0","672.9","907.3"
"2000","KAZ","398","Kazakhstan","North Kazakhstan","KAZ.7_1","KZ.NK","54.2478561401367","68.9814300537109","703765","7.3","95798.0","112.8","30.1","45.2","2.4","3.8","5.7","14.5","45.2","79.6","113.8","185.8","392.0","691.8"
"2000","KAZ","398","Kazakhstan","Pavlodar","KAZ.8_1","KZ.PA","52.255298614502","76.5129699707031","791133","6.5","122375.3","160.7","45.8","76.8","2.0","4.1","19.4","45.4","76.8","113.6","174.7","310.0","532.1","782.1"
"2000","KAZ","398","Kazakhstan","Qaraghandy","KAZ.9_1","KZ.QG","49.2583923339844","72.4489517211914","1388053","3.3","421670.3","187.8","50.4","126.9","0.9","3.4","28.2","76.3","126.9","193.5","274.4","391.9","488.3","706.7"
"2000","KAZ","398","Kazakhstan","Qostanay","KAZ.10_1","KZ.QS","52.735897064209","63.6621284484863","992166","5.0","197640.5","150.8","34.8","58.3","1.9","3.4","6.5","24.9","58.3","96.5","158.0","273.3","523.6","819.1"
"2000","KAZ","398","Kazakhstan","Qyzylorda","KAZ.11_1","KZ.QO","45.0116882324219","64.7693099975586","596812","2.8","215387.4","181.2","20.1","11.8","0.8","1.7","3.1","6.5","11.8","36.2","155.0","370.9","752.5","1116.7"
"2000","KAZ","398","Kazakhstan","South Kazakhstan","KAZ.12_1","KZ.SK","42.221549987793","69.142204284668","2000609","17.4","115011.9","541.1","149.4","263.1","9.3","20.5","39.0","144.6","263.1","348.8","508.4","914.0","1936.2","2752.1"
"2000","KAZ","398","Kazakhstan","West Kazakhstan","KAZ.13_1","KZ.WK","50.6968307495117","51.2063217163086","607994","4.0","152711.4","160.0","25.6","18.9","1.2","2.6","4.5","8.0","18.9","73.3","190.7","348.8","586.9","841.2"
"2000","KAZ","398","Kazakhstan","Zhambyl","KAZ.14_1","KZ.ZM","43.1751708984375","72.1297836303711","981538","7.2","136772.1","324.6","63.8","84.9","3.8","7.5","12.4","30.7","84.9","172.0","316.2","663.4","1075.4","1996.4"
"2000","JOR","400","Jordan","Ajlun","JOR.1_1","JO.AJ","32.3121643066406","35.8038635253906","130139","317.2","410.3","550.0","420.8","408.8","157.2","227.5","288.5","346.0","408.8","486.2","651.4","849.2","1185.2","2288.8"
"2000","JOR","400","Jordan","Amman","JOR.2_1","JO.AM","31.9418601989746","35.9458122253418","1791569","249.0","7194.0","6285.2","4094.1","7044.1","983.5","2003.0","2843.0","3861.2","7044.1","8407.3","9345.7","10265.8","11329.1","14684.6"
"2000","JOR","400","Jordan","Aqaba","JOR.3_1","JO.AQ","29.5962219238281","35.1007614135742","102788","14.8","6939.7","574.7","169.7","378.3","4.2","27.3","59.6","165.2","378.3","555.2","822.8","1141.2","1622.9","2004.7"
"2000","JOR","400","Jordan","Balqa","JOR.4_1","JO.BA","32.0331535339355","35.785327911377","578143","411.9","1403.8","1470.0","924.0","1256.8","158.7","338.7","571.3","849.3","1256.8","1756.0","2218.8","2651.9","3096.7","4113.5"
"2000","JOR","400","Jordan","Irbid","JOR.5_1","JO.IR","32.5328750610352","35.8150177001953","997689","522.9","1908.0","1439.4","865.6","765.4","241.3","366.1","487.9","608.4","765.4","999.8","1511.7","2498.2","4224.1","6074.2"
"2000","JOR","400","Jordan","Jarash","JOR.6_1","JO.JA","32.2631187438965","35.9102516174316","95831","246.7","388.5","967.7","545.9","817.7","78.3","141.7","237.8","428.4","817.7","1282.9","1538.7","1773.5","2073.3","3337.0"
"2000","JOR","400","Jordan","Karak","JOR.7_1","JO.KA","31.1663570404053","35.6954765319824","204301","57.2","3568.6","405.2","203.6","225.4","35.8","74.7","110.4","156.1","225.4","312.0","449.1","729.2","1108.6","2138.6"
"2000","JOR","400","Jordan","Ma`an","JOR.8_1","JO.MN","30.2859172821045","35.6602478027344","97197","3.0","32711.2","210.1","59.8","72.0","4.7","13.7","30.0","48.3","72.0","107.1","192.8","405.1","635.2","1267.7"
"2000","JOR","400","Jordan","Madaba","JOR.9_1","JO.MD","31.6811580657959","35.7816276550293","131838","131.8","1000.0","1248.0","497.5","665.7","55.4","92.5","179.9","317.5","665.7","1203.2","1957.1","2563.6","3416.1","4415.2"
"2000","JOR","400","Jordan","Mafraq","JOR.10_1","JO.MA","32.3010139465332","36.3853187561035","228383","8.5","26833.0","396.2","140.9","146.7","22.8","51.9","72.9","101.5","146.7","230.3","377.4","717.5","1257.6","2328.5"
"2000","JOR","400","Jordan","Tafilah","JOR.11_1","JO.AT","30.8103141784668","35.648609161377","77271","35.6","2171.6","321.1","130.7","164.1","12.3","33.0","68.1","99.0","164.1","229.0","338.8","589.0","994.0","1798.1"
